Region/Country,Second Tier Authority,Local Authority,Local Authority Code,Calendar Year,Industry Electricity,Industry Gas ,Large Industrial Installations,Industry 'Other',Industry Total,Commercial Electricity,Commercial Gas ,Commercial 'Other',Commercial Total,Public Sector Electricity,Public Sector Gas ,Public Sector 'Other',Public Sector Total,Domestic Electricity,Domestic Gas,Domestic 'Other',Domestic Total,Road Transport (A roads),Road Transport (Motorways),Road Transport (Minor roads),Diesel Railways,Transport 'Other',Transport Total,Net Emissions: Forest land,Net Emissions: Cropland,Net Emissions: Grassland,Net Emissions: Wetlands,Net Emissions: Settlements,Net Emissions: Harvested Wood Products,Net Emissions: Indirect N2O,LULUCF Net Emissions,Agriculture Electricity,Agriculture Gas,Agriculture 'Other',Agriculture Livestock,Agriculture Soils,Agriculture Total,Landfill,Waste Management 'Other',Waste Management Total,Grand Total,"Population ('000s, mid-year estimate)",Per Capita Emissions (tCO2e),Area (km2),Emissions per km2 (kt CO2e)
Scotland,Scotland,South Ayrshire,S12000028,2014,35.88803325504752,82.33788208360396,13.797688536250865,21.52442484255181,153.54802871745414,59.2973361084351,25.759668861828004,0.570940018719562,85.62794498898268,15.99960276186313,7.497769356325677,0.38859130965647576,23.885963427845283,92.10214836577448,123.26439603942683,20.65855385901907,236.02509826422036,136.540552183004,0.0,81.13008962506493,1.3247849855322023,5.735533445261173,224.7309602388623,-318.55681882122997,104.79730698110279,8.030955185301373,0.2447568479786836,29.711672474387576,0.0,1.9234766429636316,-173.8486506894959,8.08775445004809,0.2705588553930259,27.492501841799193,[x],[x],[x],[x],5.031057735637619,[x],[x],112.53,[x],1234.6853,[x]
Scotland,Scotland,South Ayrshire,S12000028,2015,31.293215894101664,88.95142263773462,11.405815835225066,23.888883112926955,155.5393374799883,51.70537843628938,27.82873610484616,0.6500752469109162,80.18418978804645,13.951141314672897,8.10000493062948,0.13645697772801751,22.187603223030393,79.1027815593464,133.2831862985136,20.81358102572511,233.19954888358512,141.47118460052332,0.0,80.27224952281966,1.279968387669814,5.972547552830082,228.99595006384288,-301.7192801608037,104.52484845790306,5.38852747619551,0.24413935425478342,28.86210156937107,0.0,1.8653013819252002,-160.83436192115406,7.052262917423593,0.29229067454042734,28.702251915288997,[x],[x],[x],[x],4.877876018467242,[x],[x],112.4,[x],1234.6853,[x]
Scotland,Scotland,South Ayrshire,S12000028,2016,26.19546496745366,86.78818636399622,12.685850288586247,22.95304561710784,148.62254723714398,38.474315289938765,26.923403747874204,0.5278377995803092,65.92555683739329,10.680714921747184,8.159153985568572,0.13971182774352406,18.97958073505928,61.289126083930256,130.2562966585933,20.936154502262745,212.4815772447863,142.76227570058822,0.0,82.65503793028721,1.2534646287188074,6.319176514997442,232.98995477459167,-310.4689261220766,104.90136868060131,4.732050460024203,0.24413935425478342,35.52819116525868,0.0,1.8638896749634404,-163.1992867869742,5.592412201294984,0.2943025925251642,30.26659962715988,[x],[x],[x],[x],4.660423977466746,[x],[x],112.47,[x],1234.6853,[x]
Scotland,Scotland,South Ayrshire,S12000028,2017,23.171905401853397,78.4590597689176,15.14600185606874,25.01136105815939,141.7883280849991,33.67121463257944,26.147626141688303,0.5414198156841877,60.36026058995193,10.45638515544026,8.133213909527603,0.12928539717473542,18.7188844621426,52.85409363986172,130.3349868564586,20.30240727322154,203.4914877695419,144.69648900682716,0.0,84.201915561885,1.238603555691674,6.498884027233067,236.6358921516369,-311.6661993160064,104.27544133429653,5.621906499386181,0.24413935425478342,35.80426514795133,0.0,1.8433235095144922,-163.87712347060307,5.017660117695308,0.2651693824143568,30.001075934411652,[x],[x],[x],[x],4.970430071286409,[x],[x],112.68,[x],1234.6853,[x]
Scotland,Scotland,South Ayrshire,S12000028,2018,21.774065188052457,66.36323621807853,6.107614884034707,25.96651401018266,120.21143030034835,30.84123692907265,18.792818930094203,0.548448538626224,50.182504397793075,9.26414183196242,7.694960446549094,0.13458983311454378,17.093692111626055,47.00262696789972,129.5545663586451,21.199615172159312,197.75680849870412,140.01585575030037,0.0,82.5420380568501,1.1705994456117772,6.668912555430708,230.39740580819296,-311.06673160662496,103.33348989300121,2.66480239666208,0.24413935425478342,36.83750469554789,0.0,1.83702842289385,-166.14976684426514,5.0590115504167645,0.3071880739922819,29.886074880645197,208.19988026695876,44.808367016765445,288.2605217887784,23.815498623515182,4.794060332440143,28.609558955955325,766.3621550171332,112.55,6.809081786025173,1234.6853,0.6206943218787274
Scotland,Scotland,South Ayrshire,S12000028,2019,18.096427931303406,80.24329740073831,6.768782765795195,21.92648925921025,127.03499735704716,26.7984401721167,23.6762229099639,0.4923889515046845,50.96705203358528,8.57419198778553,7.666542543007027,0.11335354142422539,16.354088072216783,41.64805715256251,132.8049997274935,20.344470622959868,194.79752750301589,133.98442799159372,0.0,81.77184525115644,1.2221469759499046,6.824091658423467,223.80251187712352,-305.77447620539226,103.25358350224786,0.01185808196323368,0.24361179159676294,37.868341756780374,0.0,1.8559131256947599,-162.54116794710924,4.521028653885819,0.27159635251566977,29.978049330402833,208.52765041253198,43.586069356838536,286.88439410617485,23.0080173267511,4.901517006866221,27.909534333617323,765.2089373356715,112.61,6.795213012482653,1234.6853,0.61976030437527
Scotland,Scotland,South Ayrshire,S12000028,2020,13.893734036993779,77.71567404724169,5.761962778923441,21.496608079073095,118.86797894223201,20.45374619442305,21.640149754619962,0.2534997116203341,42.34739566066335,6.4897957427474795,7.084867905066846,0.041367982502622844,13.616031630316948,38.84710125807729,125.53188428046178,21.58951746520793,185.968503003747,101.1949045623062,0.0,69.0286935348642,0.9648811235237172,6.398410119692884,177.58688934038702,-296.6724018954001,104.01670791812246,3.929855462812659,0.24294765738946228,37.567997961353555,0.0,1.862051546869726,-149.05284134885227,3.597044616044096,0.204770673395497,29.950824287316074,205.80472596086753,38.00828166172829,277.5656471993515,19.68892114819065,4.84406746894137,24.53298861713202,691.4325930449775,112.14,6.165798047485085,1234.6853,0.5600071476067443
Scotland,Scotland,South Lanarkshire,S12000029,2005,138.1248949665717,69.97669724386758,7.255407454082127,113.68285874538918,329.0398584099106,221.69343183705266,65.18844298278546,1.4251422061988808,288.307017026037,82.55144710882198,38.38838374497934,2.622860762409323,123.56269161621063,384.9860483597477,435.41342781824204,47.80723429743877,868.2067104754285,270.0878561804257,285.8264909388514,156.58446287008877,9.152374999952352,3.278120151941294,724.9293051412596,-192.12173649293865,163.727846631692,57.4262693101147,25.232559825910695,27.938327697983823,0.0,2.5685162225404494,84.771783195303,14.993203753344496,5.213497272096421,35.17739896934763,[x],[x],[x],[x],35.60851882886347,[x],[x],306.85,[x],1774.0223999999998,[x]
Scotland,Scotland,South Lanarkshire,S12000029,2006,154.65020019713106,64.18980902741053,5.6845346203234435,106.90813345014887,331.4326772950139,248.2169027117573,59.79753075908341,1.1312171025522337,309.14565057339297,92.42792781874624,35.2137657036553,2.0156644623934965,129.65735798479503,399.37964784389277,422.57166586775435,49.41911055330493,871.370424264952,276.7978430851729,284.3619773792025,156.96242946850117,9.038320415696656,3.382162174840724,730.5427325234137,-195.3823759362663,160.10346786297208,55.90819715770291,31.3542908536365,23.866411193076637,0.0,2.464136699730806,78.31412783085263,16.786995295904212,4.782354804407725,33.25326011591237,[x],[x],[x],[x],38.82911656482617,[x],[x],308.45,[x],1774.0223999999998,[x]
Scotland,Scotland,South Lanarkshire,S12000029,2007,141.64986768250495,64.57244205134604,4.524645262350637,106.94992061211993,317.69687560832153,227.3510889792814,60.153981578378634,1.0485221449467192,288.55359270260675,84.65817521739234,35.42367362922013,2.1402541645638467,122.22210301117632,395.12763744256705,411.6635940357614,44.106100060920156,850.8973315392486,279.7065350287326,286.54249882119433,162.66949895554788,9.007440406601487,3.316929637076187,741.2429028491525,-196.23069122349705,157.3078011830744,58.55204331853263,12.569856765779775,24.42176564364955,0.0,2.3717120911642438,58.99248777870354,15.375833069860956,4.8108622405267765,31.57400794047867,[x],[x],[x],[x],43.47482869352925,[x],[x],310.38,[x],1774.0223999999998,[x]
Scotland,Scotland,South Lanarkshire,S12000029,2008,142.33577380190889,70.45474351662945,3.4708114307165063,90.95973489398258,307.2210636432374,228.45198307636284,65.63377826470752,1.0236007273096424,295.10936206838,85.06811249011419,38.65063424392309,1.8238858390532318,125.54263257309051,384.5916048470844,423.16013106466227,47.310009571696725,855.0617454834434,254.07068356295773,282.43838257329634,159.49913264702818,8.835352126135808,3.4111755932409413,708.2547265026591,-207.13157156793469,155.5244277556857,55.73079613663194,13.373113940511022,24.552083215583664,0.0,2.2945343926200046,44.34338387309765,15.450286919808699,5.24911331339506,30.897635154373063,[x],[x],[x],[x],41.566260785679056,[x],[x],311.32,[x],1774.0223999999998,[x]
Scotland,Scotland,South Lanarkshire,S12000029,2009,112.68947187769707,53.80296403565824,3.015090234476626,83.51408484621487,253.0216109940468,180.86902986255913,50.12142029396407,0.967995637815957,231.95844579433916,67.34976326812179,29.51566609124545,1.623560931471399,98.48899029083864,342.61391855779306,387.1710556580741,45.67014150919573,775.4551157250628,257.4901150726106,274.7840624080564,154.1280609727618,8.785741120100264,3.261173362726934,698.449152936256,-212.11042182886766,152.23600658992822,56.56495603128716,18.948951386007533,24.53894289224242,0.0,2.2055800359960385,42.384015106593715,12.232235276110071,4.008500219052392,31.49220393089021,[x],[x],[x],[x],46.06818529676777,[x],[x],312.18,[x],1774.0223999999998,[x]
Scotland,Scotland,South Lanarkshire,S12000029,2010,112.26558402891249,64.47780582092221,3.2419764227591004,90.38551591558969,270.3708821881835,180.18868073408507,60.06582096557364,0.8296039140349879,241.08410561369368,67.09642330838838,35.371757318894325,1.5491163487494295,104.01729697603214,348.9467786401911,421.27132663207846,52.0027446194809,822.2208498917505,253.3665591399014,270.51940469204465,151.8024784008689,8.896419872351409,3.254990487894922,687.8398525930612,-208.9993570236862,148.7784102818021,55.84844871093194,28.913001378836295,26.017438514302647,0.0,2.120446716143072,52.678388578329866,12.186223028376363,4.803811525809039,31.800956251614014,[x],[x],[x],[x],52.147209187010326,[x],[x],313.18,[x],1774.0223999999998,[x]
Scotland,Scotland,South Lanarkshire,S12000029,2011,105.36409100256496,51.88321724395648,2.391268837569309,77.77923239546695,237.4178094795577,169.1116357583712,48.33303488566013,0.8429106148364641,218.2875812588678,62.971690857556,28.462515836436896,1.8687563102456688,93.30296300423856,334.129805489775,357.04839442275636,41.52158919376377,732.6997891062952,248.64063696005374,265.3249404043899,144.70946394169016,8.358635923248158,3.150588547545719,670.1842657769276,-204.80265655747004,145.950441206738,49.113993912766645,21.553170848170595,25.959847490480616,0.0,2.082303359531345,39.857100260217145,11.437078631406091,3.865472681945671,32.18711401877078,[x],[x],[x],[x],56.85099646916578,[x],[x],313.9,[x],1774.0223999999998,[x]
Scotland,Scotland,South Lanarkshire,S12000029,2012,106.66373450776739,61.195859737232084,1.9870755292480435,78.85184118063032,248.69851095487783,171.19759158047546,57.008446674191816,0.678427172189611,228.88446542685688,63.74843318272489,33.57132073567062,1.4456106576226175,98.76536457601813,353.6246249567989,389.42051139749424,42.049876490115416,785.0950128444085,245.8371846984616,277.5623652155224,137.42869913168767,8.625491350577738,3.1128732989117243,672.566613695161,-194.87844075159293,143.93961899688543,48.45679062810607,10.222590367470628,25.401328793634843,0.0,2.0444110037606453,35.18629903826468,11.578152547769442,4.559295599387755,32.906462265637124,[x],[x],[x],[x],58.13884345651839,[x],[x],314.33,[x],1774.0223999999998,[x]
Scotland,Scotland,South Lanarkshire,S12000029,2013,97.46236187553464,59.8236087355832,3.5997100170441896,71.05653329224918,231.94221392041123,156.4291902944879,55.73009388387205,0.7507221990231423,212.9100063773831,58.249159309161726,32.818520158899375,1.4129883546027773,92.48066782266388,315.0496059663905,400.5203130867002,43.79622874661845,759.3661477997091,237.99320179895915,278.5216533259915,137.5694040505114,8.569787817206885,3.14456731476618,665.7986143074351,-196.30798685527918,141.48587076347076,50.85754245738767,30.550394751540637,26.489237128702054,0.0,2.004060236254023,55.079118482075955,10.57936044212548,4.457058324187473,32.478755178782556,[x],[x],[x],[x],61.39092667556042,[x],[x],314.81,[x],1774.0223999999998,[x]
Scotland,Scotland,South Lanarkshire,S12000029,2014,77.56815895429652,48.508193509097936,3.187406143303477,77.71690391240399,206.98066251910194,124.49856605517621,45.18895191274367,0.8443551607150462,170.53187312863494,46.35922997656588,26.611017960927803,1.5281705793998972,74.49841851689358,262.38703721144685,336.8422889886114,38.819063577505375,638.0483897775637,231.7162172401757,281.50120916862164,141.1528462262443,8.711375157951935,3.0874603897424735,666.169108182736,-193.03214501721362,138.75622700462011,51.15435815842141,26.248083639118395,25.10468968368307,0.0,1.951650862443774,50.182864331073134,8.41988124048922,3.6140221601580387,32.70612635123877,[x],[x],[x],[x],67.66066722389284,[x],[x],315.3,[x],1774.0223999999998,[x]
Scotland,Scotland,South Lanarkshire,S12000029,2015,70.46884603043996,48.622412003395205,3.4992587282407537,82.22850596103065,204.81902272310657,113.10401588262548,45.295354845381794,0.9658445373527378,159.36521526536004,42.11626888338601,26.673676868286307,0.3880342156497145,69.17797996732203,226.33600518810903,367.12443927648684,39.11467537776319,632.5751198423591,237.1101012051464,281.0352318949136,140.5385527201681,8.324802443858609,3.031646303994543,670.0403345680813,-181.03429888667648,136.83783370882654,48.870469052622155,77.69806309560806,24.71792794111446,0.0,1.8972178705125804,108.9872127820073,7.649263856838767,3.622531818828647,34.143331757826296,[x],[x],[x],[x],67.4441174795218,[x],[x],316.23,[x],1774.0223999999998,[x]
Scotland,Scotland,South Lanarkshire,S12000029,2016,54.9596929819317,39.88508622878764,2.668802860034177,78.61148070113951,176.12506277189303,82.62310520832237,43.102707634982956,0.7746465242067712,126.50045936751211,28.684690980731062,26.5129718701897,0.3909920459315867,55.588654896852354,175.11947053046285,362.29409274545446,39.329105541395045,576.7426688173124,240.44244736471566,291.30132511213145,143.8163463618272,8.101870670593216,2.9322881289358795,686.5942776382034,-185.8751708398607,135.80255199846025,48.386379035468956,27.976152907265273,30.408893895374558,0.0,1.8984124211945863,58.59721941790293,5.808851272589513,4.392851652808013,36.00543216363944,[x],[x],[x],[x],70.21451453391377,[x],[x],317.1,[x],1774.0223999999998,[x]
Scotland,Scotland,South Lanarkshire,S12000029,2017,49.54767556516658,38.23686161857642,2.3061533986515683,84.65136725051646,174.74205783291103,72.85850729681724,46.34492317645866,0.8546768171216131,120.0581072903975,26.720614625235033,27.241724106119882,0.35271348264870384,54.31505221400362,151.44455469400242,361.3737196781628,38.11598547253773,550.934259844703,243.1890601607769,317.1450953364044,143.33891849067388,7.986870057089637,3.0160525493431867,714.675996594288,-186.4329750872871,133.6867540853073,48.90925253355588,24.143781608696184,30.964238642594438,0.0,1.8761289552116798,53.14718073807838,5.541145241265952,3.224868013878048,35.68909525261411,[x],[x],[x],[x],73.53725279959502,[x],[x],318.17,[x],1774.0223999999998,[x]
Scotland,Scotland,South Lanarkshire,S12000029,2018,45.89185352512574,40.43439269733007,2.7628178043193956,86.99987329641925,176.08893732319444,65.76469070811663,47.751093965742605,0.8663971207026439,114.38218179456187,23.741758727638278,28.54823589333395,0.36940597053633756,52.65940059150856,134.45097283195514,360.9008226587423,39.81025426148645,535.1620497521839,220.27402346193904,324.34325836040716,143.4786837996142,7.516617384877625,3.096385617590021,698.708968624428,-185.91736766065523,131.097847756579,46.5235827710964,42.708264652025306,32.18098763455716,0.0,1.8596639276468923,68.45297908124954,4.801479445850102,3.703522988939413,35.55102474681392,241.23042841488117,55.560305520393534,340.84676111687816,86.41519360373009,71.86933262628014,158.28452623001021,2144.5858045140158,319.02,6.722418044367174,1774.0223999999998,1.2088831598259504
Scotland,Scotland,South Lanarkshire,S12000029,2019,39.74920651020394,35.769163151574745,2.2540313704437622,73.78582210025948,151.5582231324819,57.263289214172325,42.567832572660016,0.7702649166441107,100.60138670347645,20.917493628372462,28.736501664674023,0.3164898068272541,49.97048509987374,119.95090484282073,370.8799668466951,38.25388369475638,529.0847553842722,209.23349249385208,316.679812718869,141.55064231795416,7.9427578890329995,3.15105687234877,678.5577622920571,-182.27868249040665,129.792374625698,43.27219615755443,60.595289481926535,33.414981308211324,0.0,1.8724880442659364,86.66864712724956,4.413184439084141,2.8990023649181027,35.660818157870544,241.60519195980353,53.90312870812716,338.48132562980345,84.0789651212158,72.64195425901707,156.72091938023289,2091.6435047494465,320.53,6.525577963839412,1774.0223999999998,1.1790400756774249
Scotland,Scotland,South Lanarkshire,S12000029,2020,32.71159550361067,32.27812507438967,1.6474990536237317,73.46512347720336,140.10234310882743,43.18939325210961,39.506179248233465,0.38585859923549826,83.08143109957858,16.800951969542925,30.251291260061134,0.1690143212711437,47.2212575508752,112.62242743624162,351.5458613081406,40.57964015010228,504.7479288944845,159.75844334534565,255.97893595646778,120.73200274521695,6.348028222009981,2.788081352755421,545.6054916217957,-176.82024632011783,129.15941596446464,46.10216929792828,29.54175402610207,33.47027544086352,0.0,1.8813770646213142,63.334745473861986,3.9166885007778007,3.1571338456996454,35.619616735143246,238.439251153468,46.76690138141005,327.89959161649875,71.98513333475756,72.45284787960901,144.43798121436657,1856.4307705802892,320.82,5.7865182051626745,1774.0223999999998,1.046452835420956
Scotland,Scotland,Stirling,S12000030,2005,80.37281145473956,151.10529065670167,3.9242224557839664,26.979412276858618,262.3817368440838,77.85817197190397,11.117132022489201,0.9981953214342639,89.97349931582744,20.952018418010564,15.383575181203081,1.2185426604222354,37.55413625963588,119.55232714513377,115.93702930404756,26.506106827418275,261.9954632765996,165.1425618137873,63.157657690097174,61.089452386097186,5.119288180696199,1.4904778355157526,295.99943790619363,-219.2892969240502,166.4031199414874,27.793878041376537,0.739595890765313,34.73321607398713,0.0,2.7731062672525684,13.153619290818746,9.041447036228217,0.5099854746169424,18.087720047079813,[x],[x],[x],[x],3.677891074706967,[x],[x],87.51,[x],2254.8126,[x]
Scotland,Scotland,Stirling,S12000030,2006,89.09741743327116,139.23468944418374,2.647901518521704,24.442668751320486,255.42267714729712,86.30980953899518,10.243787083391732,0.8247539414334065,97.37835056382032,23.22639580811864,14.17506497348488,0.9228622160803777,38.32432299768389,122.50458292848364,112.76754548298298,27.379242024337316,262.6513704358039,170.44346491100436,63.71970460984091,63.48349193957662,5.036076500863259,1.5673755316732687,304.25011349295846,-222.87407234689564,163.3930044518892,26.242399217288288,0.7274636600796391,28.170306098252823,0.0,2.6696907274410426,-1.6712081919446513,10.022911556867452,0.46992179341131085,17.105995356465822,[x],[x],[x],[x],3.9982962215850866,[x],[x],88.09,[x],2254.8126,[x]
Scotland,Scotland,Stirling,S12000030,2007,81.40754219054067,147.17679064826484,2.7102876536514957,23.800969485280138,255.09558997773715,78.86052888980255,10.828104066854182,0.7491213308381337,90.43775428749487,21.221757612668384,14.983626410604135,0.9725550425415771,37.177939065814094,121.19579721827012,106.69817862968259,24.284598779955527,252.17857462790823,173.11166161878543,65.28694028999462,66.48905689220948,5.425042729699577,1.5496454721310067,311.8623470028201,-222.4377236549531,161.17958481017698,31.537361565836136,0.7153314293939652,29.00926290305917,0.0,2.5727273838445006,2.5765444373576605,9.15784788093142,0.49672665401160015,16.2445999766104,[x],[x],[x],[x],4.150861048947217,[x],[x],88.43,[x],2254.8126,[x]
Scotland,Scotland,Stirling,S12000030,2008,76.37307840535861,129.9550919228352,3.0372140650888824,20.437266931702226,229.80265132498494,73.98357933337502,9.56106770068811,0.7745493544989517,84.31919638856209,19.909346412379076,13.230337058925658,0.8221574797328711,33.96184095103761,115.92193343684885,110.36908699333104,26.526476245399888,252.81749667557978,164.4170377663482,60.98410063117465,65.39991958416043,5.372932212841113,1.5764039410127653,297.75039413553714,-234.69506509262305,160.195191263673,27.925578286768456,0.7031991987082878,29.007292815403932,0.0,2.487030842554211,-14.376772685515167,8.591501664522584,0.4386028374329204,15.87300868677449,[x],[x],[x],[x],4.075027884206167,[x],[x],88.54,[x],2254.8126,[x]
Scotland,Scotland,Stirling,S12000030,2009,66.80741703521582,118.66650121489324,2.257888038765254,18.483201022561246,206.21500731143558,64.71720063513854,8.730542490732667,0.8715976064009242,74.31934073227212,17.41571816197817,12.081079590237854,0.719241675927817,30.21603942814384,106.15232130887848,102.53108149852741,25.496276614086845,234.17967942149275,157.91718155298992,58.72745861332665,63.18117384206491,5.359049958569981,1.4550338286422895,286.63989779559375,-240.68943440363142,157.69552746626863,29.59874182268815,0.6910669680226175,28.917322060837172,0.0,2.392894395689656,-21.393881690125195,7.515423584395402,0.40050346139568005,16.13247042506963,[x],[x],[x],[x],4.04666950427681,[x],[x],88.69,[x],2254.8126,[x]
Scotland,Scotland,Stirling,S12000030,2010,72.03857209134678,148.20595932570873,2.0951080937868327,19.126120982101174,241.4657604929435,69.78468754520257,10.903822157271994,0.6113557455169952,81.29986544799155,18.779403904702818,15.088402978352295,0.6820660493085361,34.54987293236365,109.46515643793171,115.17059324416142,29.327678060358082,253.96342774245124,156.10381575576264,57.33647012332571,62.44831830418795,5.389709564132909,1.4526360985577083,282.7309498459669,-236.5158444305617,154.793487151188,29.18023261873977,0.7552883925000615,31.248683462705056,0.0,2.306593775630147,-18.231559029798678,8.103896359233445,0.500200133160782,16.300485480208387,[x],[x],[x],[x],3.989157552372012,[x],[x],89.55,[x],2254.8126,[x]
Scotland,Scotland,Stirling,S12000030,2011,67.0325513494893,123.12758952117333,2.6354491965615647,16.36834330184765,209.16393336907186,64.9352911291777,9.0587540804749,0.6545475450445991,74.64859275469719,17.474407390509636,12.53524957364076,0.8369363854572139,30.84659334960761,100.83910215649247,95.6677703423298,23.25533268927091,219.7622051880932,151.62113411468005,56.01769452387797,59.01070689518699,5.146355618785021,1.3919076094554759,273.1877987619855,-231.081128411599,152.46422839400185,19.679328705867462,0.7566732926717923,30.90105000074018,0.0,2.276658294468948,-25.003189723848763,7.540749810288188,0.4155597855475268,16.509060710503974,[x],[x],[x],[x],4.05191084675646,[x],[x],90.33,[x],2254.8126,[x]
Scotland,Scotland,Stirling,S12000030,2012,70.97282042913025,134.32353424899108,2.3580365772701493,16.02703015619262,223.6814214115841,68.75228025853048,9.882463132055497,0.5247579645136257,79.1595013550996,18.5015780074669,13.675075033731892,0.6316909274092308,32.80834396860802,105.67877250324376,104.78898305354738,23.528687152440845,233.99644270923199,149.26162255074632,54.45144968496658,56.18647869437814,5.25965243392682,1.3292324942658311,266.4884358582837,-229.49841031193802,151.03667367047734,19.580003587744322,0.7583785974810237,29.898545675520744,0.0,2.238970227162181,-25.9858385535524,7.984005851071625,0.4533464782634908,16.87299441943598,[x],[x],[x],[x],3.9839824606955245,[x],[x],91.01,[x],2254.8126,[x]
Scotland,Scotland,Stirling,S12000030,2013,64.11351556418593,135.10321061584358,3.558028430942486,14.31691563956731,217.09167025053932,62.10758377328565,9.939825551779146,0.5819691896986436,72.62937851476343,16.713457382297605,13.75445153970568,0.6162819507683297,31.084190872771615,94.00045243159656,106.79681830537861,24.476949697876034,225.2742204348512,143.8501236538939,54.49934171315479,56.90545240032985,5.304083841837579,1.335058199547057,261.89405980876313,-232.36423657958122,149.0776121385698,23.564120578580233,0.7600839022902516,31.476213733531154,0.0,2.2028526883210406,-25.283353538288733,7.2123762350458005,0.4559779124129425,16.65418073235354,[x],[x],[x],[x],4.006660941973652,[x],[x],91.23,[x],2254.8126,[x]
Scotland,Scotland,Stirling,S12000030,2014,48.04050904899773,117.53698969538314,3.667250446071179,16.04448230447966,185.2892314949317,46.53745647881161,8.647441967721564,0.6349046044738476,55.81980305100702,12.523459266720076,11.966087419527595,0.6653903114898778,25.15493699773755,80.59071450903997,89.97688330125334,21.292727804239636,191.86032561453294,144.3839831871306,55.32590920673408,59.2498126642509,5.400637182679028,1.314847809992096,265.67519005078674,-230.61919706381786,146.8748064259317,24.42598433508001,0.7702432669950369,29.229010217442866,0.0,2.1489247251031633,-27.17022809326509,5.4042618430058855,0.39669132175543814,16.77653858419448,[x],[x],[x],[x],4.1734229935924025,[x],[x],91.52,[x],2254.8126,[x]
Scotland,Scotland,Stirling,S12000030,2015,44.23916396762129,120.02891650124981,3.6807283264730972,17.03763580613801,184.9864446014822,42.855044806090355,8.830778230606885,0.7210630098948704,52.40688604659211,11.532504107672736,12.219782992975112,0.17885611565108553,23.931143216298935,68.61649472905533,98.12467279793695,21.377094589362276,188.11826211635457,149.77431598448365,55.69021498432235,59.40736999099837,5.224691089551799,1.3000193744062127,271.39661142376235,-223.3644381848525,145.41935117259564,21.34564014556974,0.7281165476421233,28.66567121534035,0.0,2.0904887260908875,-25.115170377613765,4.97663389771438,0.4051016591385803,17.52024679479078,[x],[x],[x],[x],4.1042125593930106,[x],[x],92.83,[x],2254.8126,[x]
Scotland,Scotland,Stirling,S12000030,2016,41.59374396602154,128.68681383007387,3.4754094765867616,16.17872755209128,189.93469482477346,32.46822296566416,9.022895832421506,0.5920238456646157,42.08314264375028,8.35859888051184,13.091429574490773,0.18310965295868115,21.633138107961294,54.399485080739304,96.62824188885382,21.5473638689117,172.57509083850482,150.4607367660013,60.59052313866208,61.080283280271885,5.123487273636341,1.2553198166144763,278.51035027518606,-230.81438375499354,144.82222429806183,20.72617936445442,0.7236358834244612,37.00221415458326,0.0,2.090003538283116,-25.450126516186454,4.267661247817821,0.48331473012556075,18.47884114735726,[x],[x],[x],[x],4.023692373640273,[x],[x],93.75,[x],2254.8126,[x]
Scotland,Scotland,Stirling,S12000030,2017,31.296592575499233,110.09070987172555,4.146696893280117,17.18928536783524,162.72328470834015,28.629861154801944,10.760129919978416,0.5875002672063574,39.97749134198672,8.24130325566686,13.055409075286896,0.16950995273888225,21.466222283692638,47.530698984304976,97.17305252801937,20.905941821733826,165.60969333405816,152.46411559562478,61.44391821894176,62.48159409882317,5.061536221933534,1.2612040826298452,282.71236821795304,-233.30305410748798,143.18897132014166,21.138223165853958,0.7274883079655476,37.56806898968815,0.0,2.066938582313012,-28.613363741525657,3.8927333775923,0.3898586640393441,18.31954662872048,[x],[x],[x],[x],4.233608563128889,[x],[x],94.0,[x],2254.8126,[x]
Scotland,Scotland,Stirling,S12000030,2018,32.43419598365562,113.44235115798102,4.279291470217798,17.528569756764593,167.68440836861905,26.107067064138366,12.423975489525064,0.5926785952623811,39.12372114892582,7.273624114899373,12.837487166300013,0.17736832190285745,20.288479603102243,42.14070924830123,96.282459929007,21.801918858264774,160.225088035573,157.89292919403724,60.96257447817278,61.652211661885254,4.780498114148553,1.3479270829093952,286.6361405311532,-234.47756103253994,141.10186428959187,17.479880749376917,0.6806971304062831,38.87443834099694,0.0,2.0535364289919382,-34.28714409317598,3.4969406255133726,0.43916414207492876,18.244835366750355,121.2999784628775,39.491632487601606,182.97255108481775,22.402992242575433,4.118478053032085,26.521470295607518,849.1647149746224,94.33,9.002064189278304,2254.8126,0.37660101552325115
Scotland,Scotland,Stirling,S12000030,2019,26.746086088657535,106.53644602012832,4.535387887333174,14.899032960537827,152.71695295665685,22.423493490289378,12.775114764732407,0.5432668302830915,35.741875085304876,6.372156529458026,11.929762542211568,0.14902821781134187,18.450947289480936,37.16694038268569,97.80884920540208,20.893529713483126,155.8693193015709,151.29477972018384,59.32092024998472,60.85978597781548,4.987945234461734,1.3621375174955719,277.8255686999413,-230.93715030992158,140.26711154038549,14.066713310170176,46.223231106092825,40.18722254970471,0.0,2.0713958347815713,11.878524031213184,3.1819733558609893,0.3843904168583396,18.303124194857393,121.49339397430762,38.0252785076179,181.38816044950227,21.633385625671323,4.1879233868090235,25.82130901248035,859.6926568261504,94.21,9.12528029748594,2254.8126,0.38127011390044135
